#,Name,Comments 1,Quarter,Down,Distance,Field Position,P/10,SY/GL,Red Area,Drive #,Drive Play #,Gain,R/P,Hash,Personnel,Backfield,Formation,Form Var,Motion,Starting Form,FIB,Endover,Form Adj Reduce,Y Location,Pass Concept,Pass Result,Run Concept,Run Strength,Play Type,Proctection,Front,Front Type,Stunt,Pressure Type,Coverage,2M/4M,BC/REC,QB,RB,TE,WR,Tempo,pff_OFFPERSONNELBASIC,pff_RUNPASS,pff_DRIVEPLAY,pff_HASHDEF,pff_PREVIOUSGAINLOSS,pff_GAINLOSS,pff_SCREEN,pff_QUICKGAME,pff_RUNCONCEPT3,pff_RUNCONCEPTPRIMARY,pff_PENALTY,pff_TOUCHDOWN,pff_TRICKLOOK,pff_TRICKPLAY,pff_TEMPO,pff_2MINUTE,pff_GARBAGETIME,pff_BALLCARRIER,pff_QB,pff_RBS,pff_WRS,pff_TES,pff_FRONTTYPE,pff_OFFFORMATIONGROUP,pff_RUNPASSOPTION,pff_PREVIOUSRUNPASS,pff_PASSRECEIVERTARGET,pff_BLITZDOG,pff_PASSCOVERAGEBASIC
240,"2512 UAB O @ Tulsa, Play 066",,4,3,4,'-30,3,,,12,6,57,P,L,11,GEMP,EMPTY 3x2,,,,,,,OPEN,VERTS RD,COMPLETE,,,DB,MAN,,4 DWN,,,,0,ALBI 05,ALBI 07,3,85,00; 05; 06,0,11,P,,L,0,57,0,0,,,,,0,0,0,0,0,ALBI 05,ALBI 07,03,00; 05; 06,85,WIDE UNDER,3x2,0,R,ALBI 05,0,COVER 4
241,"2512 UAB O @ Tulsa, Play 067",,4,1,10,'+13,1,,RA,12,7,2,R,L,12,DOT,KING U OFF,,,,,,,SLOT,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,17; 85,00; 06,0,12,R,,L,57,2,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,00; 06,17; 85,WIDE UNDER,3x1,0,P,,0,COVER 4
242,"2512 UAB O @ Tulsa, Play 068",,4,2,8,'+11,2,,RA,12,8,6,R,L,12,GN,KING U OFF,,Z MTR,,,,,SLOT,,,IZ,WK,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,17; 85,05; 06,0,12,R,,L,2,6,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 07,03,05; 06,17; 85,WIDE UNDER,3x1,0,R,,0,COVER 4
243,"2512 UAB O @ Tulsa, Play 069",,4,3,2,'+5,3,SY,RA,12,9,2,R,L,23TT,I NR,UNBAL TO B HIP,,,,,,,,,,TOSS SWEEP,STR,ZN,,,6 DWN,,,,0,ALBI 04,ALBI 07,03; 04,85,,0,21 (**),R,,L,6,2,0,,,OUTSIDE ZONE,,,0,1,0,0,0,ALBI 04,ALBI 07,03; 04,,85,WIDE UNDER,0x2,0,R,,0,COVER 0
244,"2512 UAB O @ Tulsa, Play 070",,4,1,3,'+3,1,GL,RA,12,10,3,R,L,23,I,ACE B STING,,,,,,,,,,POWER G LD,STR,GAP,,,5 DWN,,,,0,ALBI 04,ALBI 07,03; 04,17; 44; 85,,0,23,R,,L,2,3,0,,,PULL LEAD,,ALBI 04,0,0,0,0,0,ALBI 04,ALBI 07,03; 04,,17; 44; 85,ONE INTERIOR,2x1,0,R,,0,RED ZONE
245,"2512 UAB O @ Tulsa, Play 071",,4,0,10,'-21,P,,,13,1,14,R,R,22,I,ACE,,,,,,,,,,POWER G LD,STR,GAP,,,4 DWN,,,,4,ALBI 04,ALBI 07,03; 04,17; 85,6,0,22,R,,R,,14,0,,,PULL LEAD,,,0,0,0,4,0,ALBI 04,ALBI 07,03; 04,06,17; 85,WIDE UNDER,1x2,0,P,,0,COVER 6
246,"2512 UAB O @ Tulsa, Play 072",,4,1,10,'-35,1,,,13,2,5,R,L,13,DOT,KING B STING FIB,,,,X,,,,,,IZ,STR,ZN,,,4 DWN,,,,0,ALBI 03,ALBI 07,3,17; 44; 85,6,0,13,R,,L,14,5,0,,,MAN,,,0,0,0,0,0,ALBI 03,ALBI 07,03,06,17; 44; 85,WIDE OVER,1x3,0,R,,0,COVER 2
247,"2601 UAB O @ Illinois, Play 001",,1,0,10,'-25,P,,,1,1,13,R,R,11,PSTL,TO DUO Y OFF,SNUG,Z MTR,TREY Y OFF BUNCH FIB,X,,,OFF,,,SPL ZN,,ZN,,BENCH,4 MAN,,,,,,,,,,,11,R,,R,72,13,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 02,ALBI 05,02,00; 01; 08,85,WIDE OVER,2x3,0,,,0,COVER 1
248,"2601 UAB O @ Illinois, Play 002",,1,1,10,'-38,1,,,1,2,4,R,R,11,GN,TREY Y OFF,,,,,,,OFF,,,IZ,,ZN,,SOLID,5 MAN,,,,,,,,,,,11,R,,R,13,4,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 02,ALBI 05,02,00; 01; 08,85,ODD,1x3,0,R,,1,COVER 2
249,"2601 UAB O @ Illinois, Play 003",,1,2,6,'-42,2,,,1,3,8,R,M,11,GF,DUO Y OFF,,SHIFT,NUMBERS,,,,OFF,,,SPL ZN,,ZN,,BENCH,4 MAN,,,,,,,,,,,11,R,,C,4,8,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 02,ALBI 05,02,00; 01; 08,85,WIDE UNDER,2x2,0,R,,0,COVER 4
250,"2601 UAB O @ Illinois, Play 004",,1,1,10,50,1,,,1,4,0,P,RM,11,GN,TREY Y OFF,,CK W ME,,,,,OFF,SMASH R FLAT,THROWN AWAY,,,BOOT,GAP,OKIE,3 MAN,,,,,,,,,,,11,P,,C,8,0,0,0,,COUNTER,,,0,0,0,0,0,,ALBI 05,03,00; 01; 08,85,ODD,1x3,1,R,,0,COVER 1
251,"2601 UAB O @ Illinois, Play 005",,1,2,10,50,2,,,1,5,9,R,RM,12,DOT,KING U OFF,,,,,,,SLOT,,,IZ,,ZN,,JOKER,4 MAN,,,,,,,,,,,12,R,,C,,9,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 03,ALBI 05,03,00; 09,44; 85,ODD,1x3,0,P,,0,COVER 1
252,"2601 UAB O @ Illinois, Play 006",,1,3,1,41,3,,,1,6,4,R,M,31,DOT,ACE F OFF R STING,,,,,,,ON,,,QB SNEAK,,SNEAK,,SOLID,5 MAN,,,,,,,,,,,31,R,,C,9,4,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 05,ALBI 05,02; 03; 07,84,44,ODD,2x2,0,R,,0,COVER 4
253,"2601 UAB O @ Illinois, Play 007",,1,1,10,37,1,,,1,7,4,R,M,12,GN,UNBAL TO ACE U OFF,,Z ORB,,,,,PRO,,,SPL ZN,,ZN,,OKIE,3 MAN,,,,,,,,,,,12,R,,C,4,4,0,,,NO VIDEO,,,0,0,0,0,0,ALBI 07,ALBI 05,07,00; 09,44; 85,ODD,2x3,0,R,,0,COVER 3
254,"2601 UAB O @ Illinois, Play 008",,1,2,6,33,2,,,1,8,1,R,RM,11,GF,DOUBLES,,,,,,,OPEN,,,IZ RD,,ZN,,OKIE,3 MAN,,,,,,,,,,,11,R,,C,4,1,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 07,ALBI 05,07,00; 01; 08,44,ODD,2x2,1,R,,1,COVER 1
255,"2601 UAB O @ Illinois, Play 009",,1,3,5,32,3,,,1,9,2,R,M,11,GF,TRIPS,,BUZZ,,,,,ON,,,OZ,,ZN,,OKIE,3 MAN,,,,,,,,,,,11,R,,C,1,2,0,,,OUTSIDE ZONE,ALBI 44 OH,,0,0,0,0,0,ALBI 03,ALBI 05,03,00; 01; 08,44,ODD,3x1,1,R,,1,COVER 1
256,"2601 UAB O @ Illinois, Play 010",,1,3,13,'+40,3,,,1,10,'-10,P,L,11,GN,TRIPS OPEN V BUNCH,Y FLEX,,,,,,OPEN,LEVELS,SACK,,,DB,32R,WIDE,4 MAN,,,,,,,,,,,11,P,,L,2,'-10,0,0,,,,,0,0,0,0,0,ALBI 05,ALBI 05,03,00; 01; 08,44,EVEN,3x1,0,R,,0,COVER 3
257,"2601 UAB O @ Illinois, Play 011",,1,0,10,'-25,P,,,2,1,2,R,L,11,PSTL,DUO Y OFF,SNUG,SHIFT/Z MTR,TREY Y OFF BUNCH,,,,OFF,,,SPL ZN,,ZN,,EVEN,4 MAN,,,,,,,,,,,11,R,,L,72,2,0,,,MAN,,,0,0,0,0,0,ALBI 02,ALBI 05,02,00; 01; 08,85,WIDE UNDER,2x2,1,,,0,COVER 4
258,"2601 UAB O @ Illinois, Play 012",,1,2,8,'-26,2,,,2,2,11,P,L,11,GF,NUMBERS,,SHIFT,NUMBERS,,,,OFF,HITCHES,COMPLETE,,,RPO,OTHER,,OTHER,,,,,,,,,,,11,P,,L,2,11,0,1,,INSIDE ZONE,,,0,0,0,0,0,ALBI 00,ALBI 05,02,00; 01; 08,85,EVEN,4x2,1,R,ALBI 00,0,COVER 3
259,"2601 UAB O @ Illinois, Play 013",,1,1,10,'-38,1,,,2,3,5,R,L,21,GS,PRO TWINS,ENDOVER,,,,X,,ON,,,SPL ZN,,ZN,,STACK,3 MAN,,,,,,,,,,,21,R,,L,11,5,0,,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 07,ALBI 05,03; 07,04; 09,85,ODD,3x0,0,P,,0,COVER 3
260,"2601 UAB O @ Illinois, Play 014",,1,2,5,'-43,2,,,2,4,1,P,R,11,GF,TREY Y OFF BUNCH,,T RELOAD,EMPTY 3x2 BUNCH,,,,OFF,SPACING,RUN,,,DB,HALF SL,OKIE,3 MAN,,,,,,,,,,,11,P,,R,5,1,0,1,,,,,0,0,0,0,0,ALBI 05,ALBI 05,02,00; 01; 08,85,ODD,1x3,0,R,,0,COVER 1
261,"2601 UAB O @ Illinois, Play 015",,1,3,4,'-44,3,,,2,5,8,P,R,10,GF,TRIPS OPEN,,T RELOAD,EMPTY 3x2,,,,OPEN,SLANTS,COMPLETE,,,DB,MAN,WIDE,4 MAN,,,,,,,,,,,10,P,,R,1,8,0,1,,,,,0,0,0,0,0,ALBI 04,ALBI 05,02,01; 04; 08; 09,,EVEN,1x3,0,P,ALBI 04,0,COVER 1
262,"2601 UAB O @ Illinois, Play 016",,1,1,10,'+48,1,,,2,6,3,R,M,12,GF,KING U OFF,,Z MTR,ACE U OFF,,,,SLOT,,,CTR OT,,GAP,,SOLID,5 MAN,,,,,,,,,,,12,R,,C,8,3,0,,,COUNTER,,,0,0,0,0,0,ALBI 02,ALBI 05,02,01; 08,44; 85,ODD,3x1,1,P,,1,COVER 3
263,"2601 UAB O @ Illinois, Play 017",,1,2,7,'+45,2,,,2,7,0,P,L,11,GN,TREY Y OFF,,SHIFT,NUMBERS,,,,OFF,GLANCE,INCOMPLETE,,,RPO,ZONE,OKIE,3 MAN,,,,,,,,,,,11,P,,L,3,0,0,0,,MAN,,,0,0,0,0,0,,ALBI 05,03,00; 01; 08,44,ODD,3x1,1,R,ALBI 08,1,COVER 1
264,"2601 UAB O @ Illinois, Play 018",,1,3,7,'+45,3,,,2,8,42,P,L,11,GF,TRIPS OPEN,,,,,,,OPEN,VERTS RD,COMPLETE,,,DB,HALF SL,BENCH,4 MAN,,,,,,,,,,,11,P,,L,,42,0,0,,,,,0,0,0,0,0,ALBI 01,ALBI 05,03,00; 01; 08,44,WIDE OVER,3x1,0,P,ALBI 01,1,COVER 1
265,"2601 UAB O @ Illinois, Play 019",,1,1,3,'+3,1,,RA,2,9,'-1,R,L,11,GN,TREY Y OFF BUNCH,,,,,,,OFF,,,IZ,,ZN,,BEAR,5 MAN,,,,,,,,,,,11,R,,L,42,'-1,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 05,03,00; 01; 08,44,WIDE OVER,3x1,0,P,,0,RED ZONE
266,"2601 UAB O @ Illinois, Play 021",,1,2,9,'+9,2,,RA,2,11,0,P,L,12,PSTL,KING U OFF,STK,U MO,TWINS U STING,,,,SLOT,FLOOD,INCOMPLETE,,,BOOT,ZONE,JACK,4 MAN,,,,,,,,,,,12,P,,L,,0,0,0,,MAN,,,0,0,0,0,0,,ALBI 05,02,01; 08,44; 85,ODD,2x1,0,,ALBI 85,0,RED ZONE
267,"2601 UAB O @ Illinois, Play 022",,1,3,9,'+9,3,,RA,2,12,1,P,L,11,GF,TRIPS OPEN V BUNCH,,,,,,,OPEN,SPACING DEEP,RUN,,,DB,HALF SL,STACK,3 MAN,,,,,,,,,,,11,P,,L,,1,0,0,,,,,0,0,0,0,0,ALBI 05,ALBI 05,02,01; 08; 09,19,ODD,3x1,0,P,,0,RED ZONE
268,"2601 UAB O @ Illinois, Play 023",,1,0,10,'-25,P,,,3,1,4,R,L,11,PSTL,DUO Y OFF,SNUG,Z MTR,TREY Y OFF BUNCH,,,,OFF,,,SPL ZN,,ZN,,BENCH,4 MAN,,,,,,,,,,,11,R,,L,70,4,0,,,MAN,,,0,0,0,0,0,ALBI 02,ALBI 05,02,00; 01; 08,85,ONE INTERIOR,3x2,1,,,0,COVER 3
269,"2601 UAB O @ Illinois, Play 024",,1,2,6,'-29,2,,,3,2,7,R,R,12,GF,KING U OFF,,,,,,,SLOT,,,IZ,,ZN,,OKIE,4 MAN,,,,,,,,,,,12,R,,R,4,7,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 02,ALBI 05,02,01; 08,44; 85,ODD,1x3,1,R,,1,COVER 1
270,"2601 UAB O @ Illinois, Play 025",,1,1,10,'-36,1,,,3,3,'-3,R,R,11,GF,DUO Y OFF,SNUG,Z MTR,TREY Y OFF BUNCH FIB,X,,,OFF,,,CTR OY,,GAP,,OKIE,3 MAN,,,,,,,,,,,11,R,,R,7,'-3,0,,,COUNTER,,,0,0,0,0,0,ALBI 02,ALBI 05,02,00; 01; 08,44,ODD,2x2,1,R,,1,COVER 1
271,"2601 UAB O @ Illinois, Play 026",,2,2,13,'-33,2,,,3,4,7,R,M,11,GF,NUMBERS,,,,,,,OFF,,,Y INSERT,,ZN,,,OTHER,,,,,,,,,,,11,R,,C,'-3,7,0,,,INSIDE ZONE,,,1,0,0,0,0,ALBI 03,ALBI 05,03,00; 01; 08,44,ONE INTERIOR,2x4,1,R,,0,COVER 3
272,"2601 UAB O @ Illinois, Play 027",,2,3,6,'-40,3,,,3,5,6,R,M,11,GF,NUMBERS,,,,,,,OFF,,,Y INSERT,,ZN,,,3 MAN,,,,,,,,,,,11,R,,C,7,6,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 05,03,00; 01; 08,44,ODD,2x4,1,R,,0,COVER 3
273,"2601 UAB O @ Illinois, Play 028",,2,1,10,'-46,1,,,3,6,0,P,RM,11,GF,TRIPS OPEN,Y AT 2,Y OUT,TREY Y OFF,,,,OPEN,Z UNDER,THROWN AWAY,,,DB,MAN,BENCH,4 MAN,,,,,,,,,,,11,P,,C,6,0,0,0,,,ALBI 66 OH,,0,0,0,0,0,,ALBI 05,03,00; 01; 08,44,WIDE UNDER,1x3,0,R,,0,COVER 3
274,"2601 UAB O @ Illinois, Play 029",,2,1,20,'-36,1,,,3,7,1,R,RM,11,GF,DUO Y OFF,,,,,,,OFF,,,SPL ZN,,ZN,,OKIE,3 MAN,,,,,,,,,,,11,R,,C,,1,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 05,03,00; 01; 08,85,ODD,2x2,1,P,,0,COVER 6
275,"2601 UAB O @ Illinois, Play 030",,2,2,19,'-37,2,,,3,8,7,R,L,11,GF,NUMBERS,,,,,,,OFF,,,Y INSERT,,ZN,,,OTHER,,,,,,,,,,,11,R,,L,1,7,0,,,INSIDE ZONE,,,1,0,0,0,0,ALBI 02,ALBI 05,02,00; 01; 08,85,ONE INTERIOR,4x2,1,R,,0,COVER 3
276,"2601 UAB O @ Illinois, Play 031",,2,3,12,'-44,3,,,3,9,7,P,L,11,GF,TREY Y OFF,,,,,,,OFF,MESH,RUN,,,DB,HALF SL,OKIE,3 MAN,,,,,,,,,,,11,P,,L,7,7,0,0,,,,,0,0,0,0,0,ALBI 05,ALBI 05,02,00; 01; 08,85,ODD,3x1,0,R,,0,COVER 3 CLOUD
277,"2601 UAB O @ Illinois, Play 033",,2,0,10,'+31,P,,,4,1,17,P,M,21,GS,PRO TWINS,,R SWING,,,,,ON,SCR N' GO,COMPLETE,,,PA,FULL SL LT,OKIE,3 MAN,,,,,,,,,,,21,P,,C,42,17,0,0,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 05,03; 07,08; 09,44,ODD,0x4,0,,ALBI 03,0,COVER 4
278,"2601 UAB O @ Illinois, Play 034",,2,1,10,'+14,1,,RA,4,2,7,R,L,12,GN,TWINS U STING,,,,,,,WING SLOT,,,IZ,,ZN,,JOKER,4 MAN,,,,,,,,,,,12,R,,L,17,7,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 05,03,08; 09,44; 85,ODD,2x2,1,P,,1,COVER 4
279,"2601 UAB O @ Illinois, Play 037",,2,1,9,'+9,1,,RA,4,5,4,R,M,12,GF,TO TREY U STING,ENDOVER,,,,X,,WING SLOT,,,SPL ZN,,ZN,,EVEN,5 MAN,,,,,,,,,,,12,R,,C,,4,0,,,INSIDE ZONE,,,0,1,0,0,0,ALBI 02,ALBI 05,02,08; 09,44; 85,EVEN,1x3,0,,,1,RED ZONE
280,"2601 UAB O @ Illinois, Play 038",,2,2,5,'+5,2,,RA,4,6,1,R,LM,12,DOT,TO ACE U OFF,,,,,,,PRO,,,SPL ZN,,ZN,,BEAR,5 MAN,,,,,,,,,,,12,R,,L,4,1,0,,,OUTSIDE ZONE,,,0,1,0,0,0,ALBI 02,ALBI 05,02,08; 09,44; 85,WIDE OVER,1x3,0,R,,0,RED ZONE
281,"2601 UAB O @ Illinois, Play 039",,2,3,4,'+4,3,,RA,4,7,0,P,R,11,GF,DUO,,,,,,,ON,91,INCOMPLETE,,,QK,FULL SL RT,STACK,3 MAN,,,,,,,,,,,11,P,,R,1,0,0,0,,,,,0,0,0,0,0,,ALBI 05,03,01; 04; 08,85,ODD,2x2,0,R,ALBI 03,0,RED ZONE
282,"2601 UAB O @ Illinois, Play 040",,2,0,10,'+50,P,,,5,1,0,P,LM,11,GN,TREY Y OFF,,,,,,,OFF,VERTS RD,INCOMPLETE,,,PA,ZONE,EVEN,4 MAN,,,,,,,,,,,11,P,,C,0,0,0,0,,INSIDE ZONE,,,0,0,0,0,0,,ALBI 05,07,00; 01; 08,44,WIDE UNDER,3x1,1,R,ALBI 01,0,COVER 3
283,"2601 UAB O @ Illinois, Play 041",,2,2,10,'+50,2,,,5,2,2,R,LM,11,PSTL,DUO Y OFF,SNUG,Z MTR,TREY Y OFF BUNCH,,,,OFF,,,SPL ZN,,ZN,,OKIE,3 MAN,,,,,,,,,,,11,R,,C,,2,0,,,MAN,,,0,1,0,0,0,ALBI 07,ALBI 05,07,00; 01; 08,85,ONE INTERIOR,1x3,1,P,,0,COVER 1
284,"2601 UAB O @ Illinois, Play 042",,2,3,8,'+48,3,,,5,3,7,P,R,11,GN,TRIPS OPEN,Y FLEX,T RELOAD,EMPTY 3x2 BUNCH,,,,OPEN,SPACING,COMPLETE,,,DB,MAN,BENCH,4 MAN,,,,,,,,,,,11,P,,R,2,7,0,0,,,,,0,0,0,0,0,ALBI 08,ALBI 05,07,00; 01; 08,85,WIDE UNDER,1x3,0,R,ALBI 08,1,COVER 1
285,"2601 UAB O @ Illinois, Play 043",,2,4,1,'+41,4,,,5,4,3,R,R,31,DOT,ACE F OFF R STING,,R MTR,,,,,ON,,,JET SWEEP,,JET,,BEAR,5 MAN,,,,,,,,,,,31,R,,R,7,3,0,,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 07,ALBI 05,02; 03; 07,84,44,BEAR,2x2,0,P,,0,COVER 2
286,"2601 UAB O @ Illinois, Play 044",,2,1,10,'+38,1,,,5,5,8,R,L,11,GF,NUMBERS,,,,,,,OFF,,,Y INSERT,,ZN,,,OTHER,,,,,,,,,,,11,R,,L,3,8,0,,,INSIDE ZONE,,,1,0,0,2,0,ALBI 03,ALBI 05,03,00; 01; 08,44,WIDE OVER,2x4,1,R,,0,COVER 3
287,"2601 UAB O @ Illinois, Play 045",,2,2,2,'+30,2,,,5,6,6,R,L,11,GF,NUMBERS,,,,,,,OFF,,,Y INSERT,,ZN,,,OTHER,,,,,,,,,,,11,R,,L,8,6,0,,,INSIDE ZONE,,,1,0,1,2,0,ALBI 03,ALBI 05,03,00; 01; 08,44,EVEN,2x4,0,R,,0,COVER 3
288,"2601 UAB O @ Illinois, Play 046",,2,1,10,'+24,1,,RA,5,7,0,P,L,11,GN,TRIPS OPEN,Y FLEX,,,,,,OPEN,OVERS,INCOMPLETE,,,DB,HALF SL,JACK,4 MAN,,,,,,,,,,,11,P,,L,6,0,0,0,,,,,0,0,0,2,0,,ALBI 05,07,01; 08; 09,85,ODD,3x1,0,R,ALBI 08,1,COVER 3
289,"2601 UAB O @ Illinois, Play 047",,2,2,10,'+24,2,,RA,5,8,0,P,LM,11,GF,TRIPS OPEN,,,,,,,OPEN,VERTS RD,INCOMPLETE,,,DB,HALF SL,JOKER,4 MAN,,,,,,,,,,,11,P,,L,,0,0,0,,,,,0,0,0,2,0,,ALBI 05,07,00; 01; 08,85,WIDE OVER,3x1,0,P,ALBI 01,1,COVER 1
290,"2601 UAB O @ Illinois, Play 048",,2,3,10,'+24,3,,RA,5,9,14,P,LM,11,GN,DOUBLES,,Z BNC,TRIPS OPEN V BUNCH,,,X,OPEN,SPACING,RUN,,,DB,HALF SL,OKIE,3 MAN,,,,,,,,,,,11,P,,L,,14,0,0,,,,,0,0,0,2,0,ALBI 05,ALBI 05,07,00; 01; 08,85,ODD,2x2,0,P,,0,COVER 3 SEAM
291,"2601 UAB O @ Illinois, Play 049",,2,1,10,'+10,1,,RA,5,10,10,P,L,11,GN,TRIPS OPEN,Y FLEX,,,,,,,227,COMPLETE,,,DB,32R,STACK,3 MAN,,,,,,,,,,,11,P,,L,14,10,0,0,,,,ALBI 02,0,0,0,0,0,ALBI 02,ALBI 05,02,00; 01; 08,85,ODD,3x1,0,P,ALBI 02,0,RED ZONE
292,"2601 UAB O @ Illinois, Play 050",,3,0,10,'-25,P,,,6,1,13,P,R,21,GS,PRO TWINS,ENDOVER,R SWING,,,X,,ON,HITCHES,COMPLETE,,,PA,ZONE,JACK,4 MAN,,,,,,,,,,,21,P,,R,71,13,0,1,,INSIDE ZONE,,,0,0,0,0,0,ALBI 08,ALBI 05,02; 03,08; 09,85,ODD,0x4,1,,ALBI 08,0,COVER 3
293,"2601 UAB O @ Illinois, Play 051",,3,1,10,'-38,1,,,6,2,3,R,LM,11,PSTL,DUO Y OFF,SNUG,Z MTR,TREY Y OFF BUNCH,,,,OFF,,,SPL ZN,,ZN,,JACK,4 MAN,,,,,,,,,,,11,R,,C,13,3,0,,,MAN,,,0,0,0,0,0,ALBI 02,ALBI 05,02,00; 01; 08,85,WIDE OVER,2x3,0,P,,0,COVER 1
294,"2601 UAB O @ Illinois, Play 052",,3,2,7,'-41,2,,,6,3,5,R,LM,12,PSTL,TREY U STING,,,,,,,WING PRO,,,OZ,,ZN,,JOKER,4 MAN,,,,,,,,,,,12,R,,C,3,5,0,,,OUTSIDE ZONE,,,0,0,0,0,0,ALBI 02,ALBI 05,02,08; 09,44; 85,ODD,1x3,0,R,,0,COVER 1
295,"2601 UAB O @ Illinois, Play 053",,3,3,2,'-46,3,,,6,4,1,R,L,12,DOT,TREY Y OFF BUNCH FIB,,,,X,,,OFF,,,QB SNEAK,,SNEAK,,SOLID,4 MAN,,,,,,,,,,,12,R,,L,5,1,0,,,SNEAK,,,0,0,0,0,0,ALBI 05,ALBI 05,03,01; 09,44; 85,BEAR,1x3,0,R,,0,COVER 4
296,"2601 UAB O @ Illinois, Play 054",,3,4,1,'-47,4,,,6,5,6,R,L,12,DOT,TREY Y OFF BUNCH FIB,,,,X,,,OFF,,,DIVE,,ZN,,BEAR,4 MAN,,,,,,,,,,,12,R,,L,1,6,0,,,MAN,,,0,0,0,0,0,ALBI 03,ALBI 05,03,08; 09,44; 85,BEAR,1x3,0,R,,1,COVER 0
297,"2601 UAB O @ Illinois, Play 055",,3,1,10,'+47,1,,,6,6,2,R,L,12,GF,TWINS U HIP,,,,,,,WING SLOT,,,SPL ZN,,ZN,,SOLID,4 MAN,,,,,,,,,,,12,R,,L,6,2,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 03,ALBI 05,03,08; 09,44; 85,ODD,2x2,1,R,,0,COVER 3
298,"2601 UAB O @ Illinois, Play 056",,3,2,8,'+45,2,,,6,7,24,R,L,11,GS,SLOT,,SHIFT,NUMBERS,,,,OPEN,,,REVERSE,,TRICK,,OKIE,3 MAN,,,,,,,,,,,11,R,,L,2,24,0,,,TRICK,,,0,1,0,0,0,ALBI 08,ALBI 05,07,00; 01; 08,85,ODD,2x1,0,R,,1,COVER 1
299,"2601 UAB O @ Illinois, Play 057",,3,1,10,'+21,1,,RA,6,8,0,P,R,11,GN,DOUBLES,,,,,,,OPEN,SLUGGO,INCOMPLETE,,,DB,MAN,BENCH,4 MAN,,,,,,,,,,,11,P,,R,24,0,0,0,,,,,0,0,0,0,0,,ALBI 05,07,00; 01; 08,85,WIDE OVER,2x2,0,R,ALBI 01,0,COVER 1
300,"2601 UAB O @ Illinois, Play 058",,3,2,10,'+21,2,,RA,6,9,'-1,R,R,12,GN,UNBAL TO ACE U OFF,,Z ORB,,,,,PRO,,,SPL ZN,,ZN,,JACK,4 MAN,,,,,,,,,,,12,R,,R,,'-1,0,,,INSIDE ZONE,,,0,0,0,0,0,ALBI 07,ALBI 05,07,01; 04,44; 85,EVEN,3x2,0,P,,0,COVER 3
301,"2601 UAB O @ Illinois, Play 059",,3,3,11,'+22,3,,RA,6,10,5,P,R,11,GN,TRIPS OPEN V BUNCH,Y FLEX,,,,,,OPEN,SCISSORS,RUN,,,DB,MAN,OKIE,3 MAN,,,,,,,,,,,11,P,,R,'-1,5,0,0,,,,,0,0,0,0,0,ALBI 05,ALBI 05,02,00; 01; 04,19,ODD,1x3,0,R,,0,COVER 3
302,"2601 UAB O @ Illinois, Play 060",,4,0,10,'-25,P,,,7,1,0,P,L,11,PSTL,DUO Y OFF,SNUG,Z MTR,TREY Y OFF BUNCH,,,,OFF,POST WHEEL,INCOMPLETE,,,BOOT,ZONE,OKIE,3 MAN,,,,,,,,,,,11,P,,L,73,0,0,0,,MAN,ALBI 66 IDP,,0,0,0,0,0,,ALBI 05,02,00; 01; 08,85,ODD,2x2,0,,ALBI 00,1,COVER 1
303,"2601 UAB O @ Illinois, Play 061",,4,1,15,'-20,1,,,7,2,0,R,L,11,GN,TRIPS,,,,,,,ON,,INCOMPLETE,,,PA,,JACK,4 MAN,,,,,,,,,,,11,P,,L,,0,0,0,,INSIDE ZONE,(D) ALBI 55 IDP,,0,0,0,0,0,,ALBI 05,02,00; 01; 08,85,OVER,3x1,1,P,ALBI 00,0,COVER 3 SEAM
304,"2601 UAB O @ Illinois, Play 062",,4,2,15,'-20,2,,,7,3,4,P,L,11,GF,NUMBERS,,,,,,,OFF,VERTS RD,COMPLETE,,,DB,OTHER,,OTHER,,,,,,,,,,,11,P,,L,,4,0,0,,,,,1,0,0,0,0,ALBI 02,ALBI 05,02,00; 01; 08,85,EVEN,2x4,0,P,ALBI 02,0,COVER 3
